,trainingsizes,frames,masterframes,results,result_sums,mean,qvalues,times,mini,result_q1,result_q2,result_q3,maxi
44,4400,"[175, 134, 70, 175, 550, 62, 514, 180, 62, 247, 134, 98, 184, 108, 324, 62, 104, 211, 62, 712, 401, 161, 134, 98, 62, 853, 586, 62, 98, 473, 74, 63, 175, 180, 98, 62, 296, 699, 134, 514, 134, 66, 98, 514, 360, 248, 62, 175, 518, 98, 251, 288, 324, 324, 288, 101, 224, 98, 134, 71, 175, 134, 98, 108, 360, 245, 62, 288, 792, 98, 62, 211, 98, 437, 586, 62, 663, 889, 175, 134, 247, 149, 288, 134, 1079, 66, 177, 62, 141, 98, 148, 134, 139, 98, 134, 288, 668, 324, 134, 175]",707515,"[17.0, 2.0, 32.0, -2.0, 14.0, 14.0, 1.0, 30.0, -3.0, -1.0, 12.0, 11.0, 1.0, 15.0, 5.0, 5.0, 37.0, -1.0, 14.0, 0.0, 9.0, 17.0, -5.0, -1.0, -5.0]",218.0,8.72,4933,2544,-5.0,-1.0,5.0,14.0,37.0
45,4500,"[288, 188, 586, 102, 663, 98, 175, 101, 175, 406, 216, 141, 247, 66, 247, 181, 62, 211, 175, 134, 74, 68, 140, 68, 288, 175, 62, 437, 1002, 254, 112, 247, 586, 175, 1038, 586, 211, 134, 107, 98, 175, 324, 98, 98, 1038, 98, 586, 288, 98, 247, 62, 211, 247, 211, 663, 70, 134, 1079, 103, 1151, 134, 288, 473, 514, 292, 559, 514, 62, 139, 473, 1079, 183, 288, 112, 133, 586, 360, 62, 627, 324, 134, 98, 812, 175, 98, 134, 296, 175, 62, 288, 247, 134, 134, 261, 324, 98, 134, 175, 302, 642]",736745,"[7.0, -3.0, -3.0, 20.0, 19.0, 48.0, 43.0, 61.0, 40.0, 31.0, 2.0, 3.0, 1.0, 0.0, 23.0, 11.0, 11.0, 13.0, 18.0, 50.0, 16.0, 32.0, 9.0, 19.0, 51.0]",522.0,20.88,4949,3045,-3.0,7.0,18.0,32.0,61.0
46,4600,"[966, 415, 108, 1229, 627, 375, 966, 324, 247, 639, 1079, 98, 106, 663, 453, 175, 247, 72, 75, 221, 106, 62, 699, 473, 73, 134, 740, 401, 820, 1015, 215, 405, 247, 413, 627, 324, 110, 514, 889, 175, 317, 62, 70, 514, 175, 179, 503, 63, 437, 288, 98, 401, 62, 78, 514, 64, 247, 134, 586, 211, 514, 175, 98, 247, 714, 62, 405, 550, 217, 134, 134, 191, 134, 149, 550, 247, 550, 211, 561, 333, 586, 97, 146, 401, 407, 217, 247, 324, 182, 98, 288, 134, 71, 211, 175, 185, 98, 473, 663, 224]",770678,"[60.0, 11.0, 0.0, 34.0, -4.0, 21.0, 0.0, 3.0, 14.0, 2.0, 12.0, -4.0, 36.0, 12.0, 5.0, 8.0, 2.0, -4.0, 18.0, 74.0, 36.0, 40.0, 29.0, 4.0, 4.0]",413.0,16.52,4966,3725,-4.0,2.0,11.0,29.0,74.0
47,4700,"[324, 247, 486, 67, 401, 339, 925, 324, 134, 179, 211, 324, 211, 473, 360, 134, 324, 134, 62, 437, 514, 98, 98, 627, 338, 288, 818, 76, 473, 324, 247, 253, 444, 925, 627, 627, 699, 70, 257, 414, 360, 549, 65, 602, 210, 248, 699, 247, 98, 360, 473, 288, 966, 360, 437, 601, 69, 110, 62, 360, 134, 250, 211, 175, 211, 288, 134, 412, 373, 450, 247, 98, 77, 699, 1079, 360, 324, 98, 588, 226, 98, 175, 247, 134, 211, 288, 663, 550, 360, 186, 175, 220, 746, 288, 360, 98, 134, 247, 75, 329]",804173,"[5.0, 12.0, -1.0, 1.0, 40.0, 5.0, -2.0, 7.0, 24.0, -3.0, 6.0, -3.0, 13.0, 35.0, 12.0, 12.0, 16.0, 22.0, 34.0, 4.0, 3.0, 25.0, 34.0, 9.0, 28.0]",338.0,13.52,4976,3723,-3.0,4.0,12.0,24.0,40.0
48,4800,"[134, 360, 550, 191, 211, 134, 301, 77, 514, 324, 627, 818, 175, 565, 98, 324, 596, 62, 134, 105, 665, 812, 218, 134, 211, 437, 586, 586, 211, 98, 360, 288, 1038, 71, 1151, 134, 437, 76, 72, 324, 1151, 288, 224, 1038, 787, 98, 360, 586, 175, 360, 211, 288, 183, 262, 62, 448, 297, 296, 134, 134, 1151, 372, 409, 142, 211, 360, 488, 98, 62, 211, 360, 360, 703, 709, 145, 324, 247, 183, 297, 812, 134, 134, 134, 134, 488, 699, 636, 417, 663, 98, 257, 401, 211, 637, 414, 211, 211, 211, 185, 134]",839817,"[2.0, 63.0, 11.0, 11.0, 5.0, 30.0, 94.0, -4.0, 59.0, 12.0, 21.0, 8.0, -4.0, 18.0, -4.0, 48.0, 30.0, 2.0, 12.0, 5.0, 3.0, 3.0, 76.0, 186.0, 51.0]",738.0,29.52,4982,3796,-4.0,3.0,12.0,48.0,186.0
49,4900,"[76, 254, 134, 175, 227, 191, 97, 175, 134, 62, 360, 263, 401, 98, 211, 134, 211, 452, 247, 95, 175, 142, 489, 556, 134, 751, 211, 134, 211, 446, 401, 444, 254, 134, 550, 437, 325, 129, 812, 437, 62, 175, 216, 211, 289, 98, 247, 63, 301, 1377, 627, 98, 98, 324, 175, 627, 222, 776, 288, 98, 98, 137, 1602, 437, 321, 514, 586, 140, 360, 69, 175, 109, 78, 98, 184, 437, 98, 360, 889, 211, 62, 324, 103, 408, 175, 324, 853, 256, 1942, 550, 98, 98, 211, 1183, 139, 669, 69, 77, 98, 211]",872111,"[2.0, 79.0, 8.0, 139.0, 21.0, 54.0, -4.0, -3.0, 160.0, 23.0, 15.0, 33.0, 102.0, 73.0, 60.0, 21.0, 0.0, 30.0, 10.0, 18.0, -3.0, 38.0, 1.0, 9.0, 8.0]",894.0,35.76,4990,3433,-4.0,8.0,21.0,54.0,160.0
50,5000,"[528, 175, 62, 514, 98, 62, 288, 137, 111, 62, 62, 98, 247, 98, 98, 253, 98, 98, 1882, 627, 98, 550, 324, 105, 360, 134, 303, 149, 128, 73, 177, 219, 325, 175, 175, 107, 526, 190, 257, 288, 247, 102, 134, 211, 514, 134, 101, 175, 113, 98, 776, 812, 114, 820, 182, 1003, 288, 98, 211, 175, 324, 98, 144, 1311, 247, 247, 1041, 360, 73, 663, 98, 447, 586, 253, 586, 473, 746, 401, 699, 247, 889, 211, 288, 98, 175, 663, 663, 902, 175, 303, 211, 64, 211, 175, 219, 131, 98, 401, 134, 138]",903873,"[72.0, 21.0, 2.0, 2.0, 11.0, 25.0, 38.0, 7.0, 60.0, -1.0, 8.0, 8.0, 55.0, 18.0, 104.0, 38.0, 45.0, 11.0, -1.0, 5.0, 8.0, 51.0, 113.0, -1.0, 17.0]",716.0,28.64,4999,3325,-1.0,7.0,17.0,45.0,113.0
51,5100,"[299, 62, 247, 107, 98, 183, 114, 175, 183, 586, 1342, 324, 586, 812, 481, 699, 473, 362, 62, 98, 298, 134, 1418, 1151, 1228, 175, 175, 740, 134, 98, 263, 473, 98, 98, 586, 550, 853, 77, 262, 211, 134, 98, 98, 62, 247, 324, 62, 62, 368, 134, 175, 360, 473, 211, 324, 175, 297, 98, 211, 255, 699, 222, 401, 324, 853, 437, 486, 73, 98, 70, 627, 134, 473, 437, 1236, 184, 175, 211, 98, 1377, 134, 134, 98, 211, 360, 635, 358, 77, 134, 62, 586, 247, 853, 550, 413, 1274, 109, 247, 812, 134]",940399,"[65.0, -1.0, 6.0, 4.0, 33.0, -4.0, 12.0, 26.0, 1.0, 11.0, 2.0, -3.0, 3.0, 15.0, -2.0, 11.0, 33.0, 42.0, -1.0, -3.0, 9.0, 5.0, -3.0, -4.0, 6.0]",263.0,10.52,5011,3921,-4.0,-1.0,5.0,12.0,65.0
52,5200,"[324, 247, 98, 145, 401, 678, 137, 211, 740, 211, 416, 332, 134, 247, 134, 98, 363, 71, 360, 324, 98, 175, 338, 586, 247, 706, 62, 65, 473, 663, 62, 401, 776, 598, 586, 360, 175, 372, 62, 520, 101, 401, 175, 367, 776, 184, 473, 135, 150, 566, 62, 175, 674, 340, 98, 134, 715, 514, 814, 324, 211, 560, 134, 98, 134, 473, 98, 98, 134, 247, 550, 360, 211, 211, 247, 663, 72, 247, 134, 247, 112, 227, 98, 146, 137, 925, 437, 62, 98, 550, 211, 514, 360, 596, 1732, 288, 181, 98, 324, 211]",973009,"[75.0, 0.0, 64.0, 59.0, 98.0, 115.0, 364.0, 72.0, 47.0, 0.0, 95.0, 156.0, 388.0, 150.0, -3.0, 3.0, 13.0, 73.0, 203.0, 80.0, 119.0, 70.0, 10.0, 203.0, 237.0]",2691.0,107.64,5019,3475,-3.0,47.0,75.0,150.0,388.0
53,5300,"[247, 291, 812, 98, 473, 812, 106, 324, 401, 336, 370, 67, 211, 211, 211, 530, 253, 288, 247, 324, 586, 247, 1350, 324, 699, 748, 175, 1151, 324, 247, 178, 889, 853, 72, 247, 176, 557, 368, 137, 514, 74, 289, 417, 401, 966, 134, 134, 740, 149, 706, 1603, 134, 211, 437, 892, 360, 1002, 889, 62, 1264, 703, 98, 263, 292, 401, 114, 98, 134, 366, 257, 62, 134, 1002, 627, 324, 812, 74, 211, 134, 175, 740, 98, 288, 437, 288, 326, 211, 334, 812, 65, 62, 783, 1567, 247, 473, 324, 134, 134, 98, 134]",1014163,"[54.0, 8.0, 155.0, -3.0, 8.0, 31.0, 77.0, 65.0, 35.0, -1.0, 80.0, 65.0, 28.0, 21.0, 71.0, 12.0, 41.0, 42.0, 59.0, 36.0, 18.0, 71.0, 11.0, 15.0, 15.0]",1014.0,40.56,5029,4332,-3.0,15.0,35.0,65.0,155.0
54,5400,"[211, 514, 361, 437, 134, 98, 903, 437, 550, 586, 63, 586, 134, 360, 474, 175, 247, 134, 550, 98, 179, 136, 360, 226, 59, 98, 139, 185, 551, 62, 475, 363, 134, 473, 71, 175, 255, 324, 134, 812, 824, 324, 138, 786, 475, 106, 62, 247, 324, 211, 98, 175, 211, 175, 437, 211, 401, 73, 473, 674, 98, 475, 360, 247, 978, 629, 437, 708, 1002, 141, 62, 105, 293, 98, 251, 98, 408, 445, 247, 404, 360, 437, 473, 62, 181, 514, 100, 329, 98, 211, 401, 288, 367, 141, 288, 65, 479, 514, 401, 1228]",1047274,"[-4.0, 10.0, -4.0, 3.0, 40.0, 14.0, 4.0, -4.0, 3.0, 5.0, 84.0, -4.0, 27.0, 2.0, 13.0, 3.0, 13.0, 3.0, 13.0, 9.0, 14.0, 9.0, 13.0, 1.0, 6.0]",273.0,10.92,5043,3530,-4.0,3.0,6.0,13.0,84.0
55,5500,"[522, 134, 257, 98, 220, 62, 699, 175, 98, 812, 324, 148, 663, 2245, 211, 62, 1038, 259, 514, 134, 663, 473, 1079, 1115, 222, 62, 134, 211, 134, 473, 191, 401, 134, 175, 939, 292, 1206, 69, 110, 259, 114, 514, 140, 98, 586, 98, 897, 417, 288, 295, 850, 98, 98, 64, 216, 68, 134, 98, 297, 325, 247, 175, 221, 520, 175, 740, 524, 175, 72, 67, 211, 97, 360, 134, 296, 449, 98, 406, 330, 550, 514, 134, 214, 324, 324, 776, 405, 77, 288, 71, 66, 181, 1126, 62, 62, 134, 98, 140, 106, 211]",1081146,"[32.0, 73.0, 189.0, 74.0, 863.0, 12.0, 83.0, 25.0, 2.0, 69.0, 182.0, 527.0, 30.0, 44.0, 284.0, 0.0, 3.0, 58.0, 54.0, 66.0, 45.0, 38.0, 95.0, 24.0, 86.0]",2958.0,118.32,5049,3644,0.0,30.0,58.0,86.0,863.0
56,5600,"[360, 401, 138, 177, 216, 410, 740, 134, 189, 905, 324, 475, 1454, 711, 108, 62, 473, 211, 185, 1680, 247, 175, 437, 105, 105, 368, 142, 402, 776, 889, 247, 1151, 247, 1115, 1328, 247, 821, 1192, 144, 98, 586, 324, 409, 134, 98, 376, 211, 514, 175, 150, 109, 247, 586, 663, 211, 1115, 92, 211, 98, 111, 98, 514, 328, 247, 253, 401, 776, 98, 437, 175, 247, 279, 288, 62, 247, 360, 550, 247, 401, 134, 68, 69, 247, 175, 414, 699, 663, 414, 134, 324, 740, 247, 663, 220, 639, 141, 134, 1162, 247, 189]",1120886,"[-2.0, 10.0, 2.0, -4.0, 3.0, 8.0, 3.0, 29.0, 1.0, -3.0, 2.0, 1.0, 18.0, -2.0, 16.0, -3.0, 1.0, 2.0, 7.0, 12.0, 0.0, -3.0, 4.0, 0.0, 0.0]",102.0,4.08,5058,4213,-4.0,0.0,2.0,7.0,29.0
57,5700,"[134, 64, 220, 520, 134, 134, 176, 62, 62, 397, 213, 134, 211, 247, 473, 269, 247, 165, 776, 663, 63, 211, 586, 247, 627, 135, 336, 476, 248, 167, 134, 941, 853, 247, 134, 211, 1490, 247, 247, 100, 100, 437, 303, 236, 586, 514, 360, 175, 586, 672, 288, 106, 175, 437, 889, 523, 211, 1305, 514, 401, 520, 473, 324, 370, 740, 288, 776, 63, 368, 586, 966, 663, 175, 514, 261, 599, 180, 227, 179, 699, 108, 1454, 437, 139, 699, 211, 247, 163, 98, 637, 600, 211, 699, 706, 78, 108, 64, 175, 76, 1002]",1159588,"[164.0, 295.0, 24.0, 30.0, 450.0, 49.0, 131.0, 216.0, -3.0, 121.0, 114.0, 134.0, 253.0, 80.0, 27.0, 118.0, 105.0, 47.0, -2.0, 156.0, 255.0, 81.0, 598.0, 227.0, 48.0]",3718.0,148.72,5064,4114,-3.0,48.0,118.0,216.0,598.0
58,5800,"[389, 113, 62, 483, 105, 98, 324, 476, 437, 550, 175, 740, 437, 257, 663, 776, 925, 184, 98, 109, 134, 129, 1079, 785, 98, 142, 111, 1341, 627, 859, 324, 1151, 437, 919, 247, 178, 176, 247, 288, 183, 889, 150, 211, 853, 211, 62, 360, 586, 288, 98, 98, 360, 62, 360, 62, 247, 247, 288, 589, 514, 98, 627, 586, 216, 401, 599, 889, 1228, 1202, 933, 699, 1241, 889, 189, 253, 70, 367, 339, 437, 183, 2746, 487, 163, 247, 663, 388, 861, 360, 324, 288, 360, 1151, 360, 134, 925, 74, 70, 62, 437, 247]",1204772,"[15.0, 12.0, 56.0, 51.0, 12.0, 51.0, 4.0, 9.0, 36.0, 33.0, 4.0, 50.0, 42.0, 40.0, 1.0, 11.0, 7.0, 13.0, 0.0, 68.0, 0.0, 2.0, 7.0, 12.0, -2.0]",534.0,21.36,5074,4875,-2.0,4.0,12.0,40.0,68.0
59,5900,"[2034, 333, 663, 109, 62, 249, 360, 675, 186, 134, 68, 1038, 889, 288, 145, 247, 333, 247, 288, 182, 62, 247, 135, 175, 324, 247, 187, 211, 111, 175, 98, 360, 889, 1002, 288, 304, 361, 282, 514, 550, 175, 663, 72, 324, 669, 558, 401, 100, 360, 247, 204, 292, 324, 134, 1544, 134, 663, 550, 925, 211, 247, 376, 247, 141, 360, 1461, 748, 517, 178, 134, 78, 102, 260, 453, 247, 78, 889, 65, 247, 1038, 63, 966, 62, 288, 550, 670, 485, 98, 100, 98, 514, 62, 98, 366, 441, 740, 368, 437, 175, 550]",1243371,"[30.0, 10.0, 13.0, 34.0, 3.0, 21.0, 27.0, 3.0, -1.0, 37.0, 20.0, 11.0, 1.0, 4.0, 21.0, 3.0, 5.0, 8.0, 9.0, 0.0, -4.0, 9.0, 3.0, 6.0, 46.0]",319.0,12.76,5081,4090,-4.0,3.0,9.0,21.0,46.0
60,6000,"[220, 247, 211, 98, 667, 247, 175, 335, 473, 226, 360, 326, 134, 288, 98, 104, 966, 263, 291, 366, 139, 364, 98, 403, 361, 437, 411, 437, 640, 134, 1118, 68, 248, 62, 443, 437, 1606, 437, 134, 401, 447, 336, 211, 857, 247, 247, 211, 635, 896, 514, 443, 176, 550, 514, 776, 699, 148, 853, 663, 143, 324, 134, 755, 452, 99, 288, 182, 183, 66, 214, 288, 175, 360, 140, 219, 106, 925, 514, 324, 324, 360, 1087, 324, 1192, 452, 211, 593, 215, 98, 216, 519, 69, 1531, 211, 812, 211, 62, 776, 98, 211]",1282730,"[249.0, 89.0, 160.0, 90.0, 21.0, 110.0, 56.0, 104.0, 40.0, 142.0, 247.0, 11.0, 17.0, 134.0, 42.0, 28.0, 115.0, 12.0, 35.0, 84.0, 90.0, 108.0, 30.0, 18.0, 63.0]",2095.0,83.8,5088,4214,11.0,30.0,84.0,110.0,249.0
61,6100,"[360, 247, 526, 925, 437, 487, 324, 247, 247, 587, 288, 134, 409, 211, 98, 247, 181, 106, 853, 627, 368, 247, 375, 1038, 98, 183, 134, 408, 514, 859, 437, 812, 514, 134, 211, 409, 149, 150, 324, 105, 62, 247, 175, 175, 292, 401, 291, 699, 62, 134, 98, 254, 555, 141, 139, 701, 663, 627, 416, 134, 288, 215, 178, 338, 257, 854, 935, 98, 168, 1115, 134, 175, 211, 1490, 751, 663, 530, 522, 63, 72, 374, 175, 211, 776, 175, 776, 75, 401, 586, 593, 175, 449, 300, 1093, 812, 134, 101, 98, 185, 480]",1321032,"[8.0, 63.0, 88.0, 24.0, 26.0, 4.0, 33.0, 35.0, 150.0, 11.0, 7.0, 87.0, 92.0, 48.0, 82.0, 138.0, 102.0, 97.0, 73.0, 3.0, 15.0, 75.0, -3.0, 62.0, 21.0]",1341.0,53.64,5094,4045,-3.0,15.0,48.0,87.0,150.0
62,6200,"[401, 113, 514, 1680, 324, 98, 1230, 288, 814, 928, 98, 212, 360, 519, 324, 292, 78, 586, 148, 222, 558, 1002, 76, 586, 211, 247, 98, 453, 1341, 530, 211, 181, 221, 444, 247, 98, 134, 488, 179, 586, 324, 62, 701, 367, 76, 704, 982, 251, 98, 1454, 1013, 187, 226, 78, 589, 217, 893, 98, 257, 473, 664, 175, 134, 1115, 288, 181, 77, 627, 211, 715, 392, 550, 98, 175, 324, 1151, 776, 673, 409, 111, 325, 62, 113, 862, 134, 1166, 1680, 143, 1418, 489, 401, 134, 98, 1543, 966, 62, 247, 211, 78, 288]",1366468,"[5.0, 43.0, 261.0, 16.0, 10.0, 109.0, 72.0, 42.0, 18.0, 109.0, 19.0, 83.0, 34.0, 126.0, 87.0, 55.0, 1.0, 133.0, 78.0, 109.0, 33.0, 21.0, 29.0, 59.0, 35.0]",1587.0,63.48,5096,4857,1.0,21.0,43.0,87.0,261.0
63,6300,"[518, 288, 288, 479, 62, 211, 75, 178, 134, 663, 437, 247, 175, 1121, 63, 217, 1045, 713, 247, 746, 98, 514, 401, 62, 868, 412, 288, 324, 629, 222, 62, 134, 211, 175, 1160, 370, 142, 134, 740, 586, 72, 288, 981, 98, 360, 376, 211, 62, 247, 98, 134, 401, 324, 1151, 134, 188, 62, 385, 74, 699, 925, 372, 102, 98, 326, 247, 255, 62, 410, 528, 134, 213, 812, 103, 175, 373, 288, 88, 98, 779, 528, 586, 98, 175, 1264, 371, 288, 150, 2923, 550, 98, 211, 288, 514, 1689, 137, 211, 489, 550, 288]",1406048,"[17.0, 38.0, 109.0, 108.0, 80.0, 328.0, 37.0, 300.0, 144.0, 297.0, 131.0, 106.0, 13.0, 16.0, 37.0, 976.0, 70.0, 34.0, -2.0, 86.0, 185.0, 56.0, 282.0, 336.0, 19.0]",3803.0,152.12,5099,4170,-2.0,37.0,86.0,185.0,976.0
64,6400,"[1005, 1264, 563, 101, 109, 525, 528, 776, 401, 1264, 296, 175, 516, 141, 933, 256, 297, 550, 134, 134, 134, 447, 140, 136, 68, 324, 62, 134, 220, 62, 3185, 586, 925, 473, 134, 853, 288, 211, 2132, 1094, 975, 1002, 449, 334, 211, 298, 98, 148, 211, 62, 257, 324, 256, 216, 824, 925, 473, 437, 550, 98, 211, 106, 98, 62, 409, 247, 437, 291, 740, 324, 247, 134, 360, 1192, 211, 889, 63, 559, 63, 1079, 247, 401, 68, 103, 634, 627, 710, 114, 247, 740, 671, 98, 215, 1201, 360, 514, 402, 642, 226, 211]",1451925,"[187.0, 10.0, 82.0, 310.0, 163.0, 71.0, 42.0, 412.0, 69.0, 59.0, 154.0, 176.0, 112.0, 85.0, 9.0, 138.0, 97.0, 2.0, 49.0, 370.0, 151.0, 14.0, 3.0, 64.0, 28.0]",2857.0,114.28,5101,5097,2.0,42.0,82.0,154.0,412.0
65,6500,"[442, 1386, 586, 106, 376, 812, 257, 514, 247, 134, 602, 360, 288, 417, 514, 360, 71, 699, 247, 73, 139, 289, 175, 175, 586, 360, 2477, 175, 110, 76, 98, 288, 669, 670, 360, 256, 134, 78, 175, 175, 966, 514, 1724, 134, 247, 218, 676, 211, 288, 190, 664, 324, 821, 175, 78, 175, 627, 663, 176, 812, 114, 98, 1192, 175, 776, 288, 404, 303, 514, 162, 740, 255, 175, 514, 304, 71, 103, 298, 514, 211, 324, 134, 219, 211, 62, 514, 251, 417, 401, 247, 69, 437, 925, 558, 324, 175, 247, 740, 740, 889]",1492659,"[133.0, 49.0, 143.0, 177.0, 44.0, 36.0, 86.0, 189.0, 5.0, 289.0, 166.0, 56.0, 21.0, 181.0, 28.0, 135.0, 153.0, 295.0, 100.0, 33.0, 83.0, 152.0, 454.0, 454.0, 75.0]",3537.0,141.48,5102,4269,5.0,49.0,133.0,177.0,454.0
66,6600,"[175, 473, 288, 514, 98, 369, 103, 211, 375, 324, 602, 1046, 247, 98, 175, 324, 1531, 335, 360, 98, 437, 401, 552, 402, 300, 72, 401, 601, 324, 187, 550, 98, 1151, 247, 261, 247, 134, 663, 401, 288, 134, 360, 1377, 595, 514, 324, 1038, 360, 627, 437, 1377, 98, 175, 1002, 679, 740, 214, 740, 1490, 303, 261, 473, 98, 62, 213, 71, 627, 62, 62, 143, 98, 523, 253, 102, 62, 776, 143, 473, 445, 360, 288, 404, 776, 98, 404, 211, 65, 137, 586, 550, 437, 372, 134, 602, 62, 550, 66, 211, 360, 401]",1532727,"[42.0, 789.0, 88.0, 95.0, 55.0, 14.0, 321.0, 164.0, 118.0, 1.0, 97.0, 91.0, 182.0, 141.0, 22.0, 239.0, 52.0, 84.0, 196.0, 208.0, 148.0, 32.0, 297.0, 555.0, 214.0]",4245.0,169.8,5109,4163,1.0,55.0,118.0,208.0,789.0
67,6700,"[374, 1039, 740, 360, 663, 112, 260, 627, 247, 601, 925, 1264, 977, 1603, 550, 224, 188, 333, 75, 374, 181, 112, 816, 62, 211, 776, 360, 225, 191, 144, 134, 324, 559, 1351, 134, 134, 104, 550, 99, 825, 550, 812, 473, 664, 220, 68, 360, 134, 679, 437, 103, 98, 1680, 670, 220, 254, 413, 63, 894, 176, 295, 98, 357, 889, 223, 181, 290, 360, 175, 98, 363, 445, 437, 812, 627, 62, 360, 98, 211, 247, 175, 417, 142, 586, 62, 514, 776, 218, 627, 137, 477, 360, 288, 71, 67, 134, 183, 220, 62, 368]",1573035,"[27.0, 49.0, 20.0, 106.0, 22.0, 51.0, 93.0, 13.0, 11.0, 13.0, 63.0, 37.0, 225.0, 76.0, 5.0, 59.0, 48.0, 10.0, 111.0, 7.0, 84.0, 48.0, 13.0, -2.0, 43.0]",1232.0,49.28,5113,4313,-2.0,13.0,43.0,63.0,225.0
68,6800,"[663, 473, 211, 78, 134, 1151, 485, 527, 211, 134, 145, 360, 473, 402, 104, 360, 360, 247, 70, 247, 360, 247, 360, 699, 740, 100, 473, 664, 134, 175, 473, 295, 1305, 175, 360, 261, 70, 147, 601, 530, 1038, 437, 1151, 524, 105, 1202, 175, 822, 324, 188, 324, 324, 98, 64, 98, 979, 184, 925, 1264, 324, 530, 61, 1240, 75, 1273, 514, 1348, 247, 826, 854, 869, 473, 339, 405, 211, 114, 365, 1906, 401, 72, 700, 1605, 77, 360, 437, 1011, 664, 1764, 554, 627, 181, 98, 596, 966, 437, 253, 401, 288, 247, 211]",1622189,"[19.0, 55.0, 730.0, 254.0, 366.0, 101.0, 1412.0, 961.0, 308.0, 19.0, 194.0, 605.0, 507.0, 313.0, 1302.0, 2184.0, 418.0, 107.0, 370.0, 130.0, 223.0, 2026.0, 2635.0, 415.0, 73.0]",15727.0,629.08,5118,5658,19.0,130.0,366.0,730.0,2635.0
69,6900,"[449, 1192, 62, 106, 1126, 211, 98, 814, 401, 473, 175, 260, 518, 296, 1761, 247, 324, 71, 339, 550, 586, 333, 140, 444, 288, 211, 62, 550, 360, 105, 336, 586, 776, 247, 514, 175, 928, 68, 360, 401, 226, 699, 211, 100, 211, 550, 62, 98, 517, 175, 1793, 401, 401, 303, 1307, 552, 925, 365, 175, 175, 111, 101, 889, 288, 925, 134, 776, 290, 366, 211, 889, 211, 663, 450, 409, 62, 211, 304, 740, 640, 188, 98, 288, 776, 247, 699, 1082, 134, 98, 98, 67, 295, 1954, 148, 247, 211, 360, 181, 1341, 288]",1665848,"[76.0, 887.0, 222.0, 675.0, 351.0, 86.0, 1507.0, 1425.0, 20.0, 864.0, 57.0, 26.0, 1077.0, 887.0, 2158.0, 361.0, 237.0, 277.0, 697.0, 861.0, 288.0, 233.0, 119.0, 143.0, 141.0]",13675.0,547.0,5123,4751,20.0,141.0,288.0,864.0,2158.0
70,7000,"[360, 889, 518, 98, 68, 437, 360, 181, 175, 368, 100, 854, 63, 98, 99, 134, 1345, 372, 134, 1377, 248, 211, 66, 288, 211, 134, 812, 140, 699, 175, 134, 401, 324, 786, 437, 134, 474, 1038, 360, 175, 256, 100, 514, 175, 211, 288, 745, 972, 439, 211, 211, 175, 473, 705, 62, 514, 211, 891, 1047, 1192, 1418, 185, 211, 211, 48, 62, 303, 247, 360, 78, 227, 667, 62, 1228, 247, 62, 98, 586, 550, 2398, 1342, 288, 550, 134, 514, 175, 776, 182, 550, 415, 699, 98, 143, 550, 473, 190, 550, 514, 288, 98]",1708294,"[35.0, 2.0, 8.0, 54.0, 5.0, 225.0, 92.0, 21.0, 17.0, 32.0, 24.0, 12.0, 105.0, 117.0, 46.0, 95.0, 80.0, 92.0, 146.0, 125.0, 70.0, 90.0, 65.0, 28.0, 14.0]",1600.0,64.0,5134,4772,2.0,21.0,54.0,92.0,225.0
71,7100,"[134, 663, 1305, 437, 247, 211, 247, 783, 557, 175, 219, 64, 437, 114, 331, 970, 211, 182, 74, 699, 211, 514, 408, 473, 814, 293, 288, 776, 175, 211, 517, 221, 98, 172, 215, 1038, 1115, 324, 113, 247, 98, 708, 525, 337, 258, 776, 98, 247, 148, 333, 1723, 477, 143, 360, 1151, 600, 176, 175, 1341, 1016, 217, 437, 566, 324, 62, 368, 145, 111, 211, 175, 550, 401, 98, 414, 254, 175, 175, 98, 211, 519, 134, 66, 69, 253, 473, 257, 249, 98, 1002, 1341, 409, 1264, 674, 591, 77, 98, 211, 473, 98, 288]",1748903,"[190.0, 166.0, 232.0, 625.0, 41.0, 321.0, 313.0, 359.0, 1427.0, 306.0, 97.0, 192.0, 817.0, 187.0, 453.0, 242.0, 634.0, 116.0, 211.0, 199.0, 244.0, 478.0, 296.0, 190.0, 13.0]",8349.0,333.96,5136,4179,13.0,190.0,242.0,359.0,1427.0
72,7200,"[699, 1844, 221, 701, 98, 453, 99, 70, 1567, 256, 134, 66, 223, 889, 601, 812, 98, 931, 699, 473, 1013, 134, 134, 514, 247, 211, 473, 663, 437, 360, 98, 437, 134, 449, 98, 453, 473, 586, 302, 98, 401, 149, 106, 550, 334, 595, 594, 453, 360, 247, 108, 134, 663, 627, 812, 360, 1115, 175, 292, 103, 175, 966, 818, 328, 211, 247, 102, 134, 212, 709, 288, 925, 67, 340, 550, 288, 292, 247, 211, 191, 899, 98, 114, 247, 453, 751, 98, 145, 707, 259, 175, 335, 325, 437, 105, 437, 76, 175, 414, 180]",1789060,"[6.0, 11.0, 3.0, 6.0, 25.0, 11.0, 30.0, 1.0, 10.0, -1.0, -4.0, 25.0, 13.0, 5.0, 17.0, 44.0, -4.0, -1.0, 20.0, 11.0, 26.0, 29.0, 20.0, 8.0, 26.0]",337.0,13.48,5140,4406,-4.0,5.0,11.0,25.0,44.0
