7,4,15,0,-6.722536226860885e-08,3.98708179573935e-10
7,4,15,-8.0,-2.6269931656480036e-08,-1.655948060063688e-07
6,4,15,-8.0,-1.1465334642610625e-06,-1.0992280514861486e-06
6,4,14,0.0,-3.10678103597337e-06,3.4627089634451575e-08
6,4,14,-8.0,-8.089574323267261e-06,-1.2252678981196742e-05
5,4,13,-7.0,-0.00022556765128141525,-0.0003885961601477784
5,4,13,-8.0,-3.317267542608628e-05,-0.0006242386232252395
5,4,12,-6.0,-0.0006261155045695468,-0.0010825937326684998
4,4,12,-8.0,-0.0013241649021165322,-0.0019923145507033755
3,4,11,-8.0,-0.008298984447625602,-0.028086154110152525
3,4,11,0.0,-0.01540580106314942,-0.002806791891486657
3,4,11,1.0,-0.01795147022499669,-0.0018048192295450321
3,4,10,2.0,-0.04594923944774114,-0.007042232575239909
3,4,10,-8.0,-0.03414299867311744,-0.07030901141478271
3,4,10,0.0,-0.0656100064665392,-0.010709312643178402
3,4,9,1.0,-0.13528031633225376,-0.028732187093710566
3,4,9,-8.0,-0.06130208279995491,-0.2738707995371189
3,4,9,0.0,-0.16582647233892672,-0.04332487789073381
2,4,9,-8.0,-0.176156582715356,-0.4413707734662684
2,4,8,-8.0,-0.6839085001864775,-1.082119218499436
1,4,8,-7.0,-1.4919173771037662,-1.94410407474774
1,4,8,-6.0,-1.4610573878080233,-1.817341412745692
1,4,7,-8.0,-2.299482690992284,-2.8239787276731474
1,4,7,0.0,-2.4157815247570835,-1.2693297203774163
1,4,7,1.0,-2.724396925120279,-0.9464282670966584
1,4,6,-8.0,-3.687042414403072,-5.161093335308302
0,4,6,-8.0,-4.907149626321764,-7.5570396025907325
0,4,6,-7.0,-6.207542174071798,-8.545070585585984
0,4,6,-6.0,-7.493007516264537,-7.379851268387307
0,4,6,-5.0,-7.190026224135174,-6.860410932567985
0,4,5,-4.0,-10.058259992766526,-9.088393471087837
0,4,5,-3.0,-10.870641032282563,-8.72876113258553
0,4,5,-8.0,-10.515175986455539,-10.745845629034422
7,5,15,0.0,-1.1586147800015494e-07,-1.5942585559774013e-09
7,5,15,-8.0,-2.2921022689768607e-09,-5.7508262721751e-08
6,5,15,-8.0,-4.937886573138947e-08,-2.6211255854252383e-07
6,5,14,0.0,-9.962711713842548e-07,0.0
6,5,14,-8.0,-2.144692801609916e-06,-2.013867668317312e-06
5,5,13,-8.0,-1.0708615297558568e-05,-4.768562675206318e-05
5,5,13,0.0,-4.863279364060191e-05,0.0
5,5,12,-8.0,-4.071463211093428e-05,-0.00020660825918881136
4,5,12,-8.0,-0.00012700629396567495,-0.0011058889343495417
4,5,11,-8.0,-0.000994880432767624,-0.003331596825469455
3,5,11,-8.0,-0.0037600102035368057,-0.009811818774181762
3,5,11,-7.0,-0.0065801161806635705,-0.007287708554513139
3,5,10,0.0,-0.02159673453150687,-0.0018200619365488107
3,5,10,-8.0,-0.012631568615920912,-0.02515484513759379
2,5,10,-8.0,-0.04277530435896234,-0.05798545492904808
2,5,9,-7.0,-0.13522949324597383,-0.22549162356517324
2,5,9,-6.0,-0.1372657153499295,-0.2507600680205393
2,5,9,-5.0,-0.1545147235104807,-0.1342565151893809
1,5,9,-8.0,-0.2667132009799263,-0.3754458233612599
1,5,8,-8.0,-0.7448892710138856,-1.0409451087787427
1,5,8,0.0,-0.7906533425420376,-0.34191955306819466
1,5,8,1.0,-0.9745909409994845,-0.2144064335217228
1,5,7,0.0,-2.260908306482638,-0.8286442973188298
0,5,7,-8.0,-1.4718650159377464,-3.1689585684813726
0,5,6,-7.0,-5.1191988095181555,-7.223088175142432
0,5,6,-8.0,-4.195905987754431,-5.957800098705154
6,4,15,-7.0,-4.0002393853748364e-07,-8.275693875381374e-07
5,4,14,-8.0,-3.8674491455545316e-05,-6.655682833330079e-05
5,4,14,0.0,-2.9988616256370114e-05,5.461361879584967e-07
5,4,13,0.0,-0.00018019660403331204,2.15541286169757e-06
4,4,13,-8.0,-0.0003923199970401455,-0.0007276096093071419
4,4,12,0.0,-0.0014835429369828544,-0.00013305143725047687
4,4,11,-7.0,-0.005611835737700459,-0.013286468814521077
3,4,11,-7.0,-0.02394309195764227,-0.048897267295970256
2,4,10,-8.0,-0.08934281241740222,-0.19804569821042828
2,4,10,-7.0,-0.1327018730962585,-0.2397276906847376
1,4,9,-8.0,-0.5097542509432591,-0.7525142860585714
1,4,9,0.0,-0.5937365176712018,-0.2953731811933616
1,4,8,1.0,-1.4852465591823902,-0.44187899247102935
1,4,8,-8.0,-0.8240100916881496,-1.6714657978400302
1,4,8,0.0,-1.3242011917503942,-0.5856642624626793
0,4,7,-8.0,-3.1834176086597554,-4.230165600347137
0,4,7,0.0,-3.465603835173396,-1.5339679204522314
0,4,7,1.0,-3.860689983306658,-1.2352569479137003
0,4,6,0.0,-5.310869573243249,-3.519035078039544
0,4,5,0.0,-10.251966207800587,-6.220682322634359
7,5,15,1.0,-9.528315481200035e-09,-9.880192241931695e-10
6,5,14,-7.0,-1.1305709196731842e-06,-1.0581903698718156e-06
6,5,14,-6.0,-1.2769332678938841e-06,-4.668026296145338e-07
5,5,14,-8.0,-4.614239856411158e-06,-1.9195546732926552e-05
4,5,13,-7.0,-9.176600731774481e-05,-0.0003378918091288301
4,5,12,0.0,-0.0004002153302756772,-8.215498110711847e-06
4,5,12,1.0,-0.00039996814918017337,-5.9408391710352525e-06
3,5,11,0.0,-0.008128673663253774,-0.0004261835916516847
3,5,11,1.0,-0.007439364862905456,-0.00020049791278667985
2,5,10,0.0,-0.07388091739937448,-0.009563142834768692
2,5,10,1.0,-0.06215050755168829,-0.006094494005904441
2,5,9,-8.0,-0.09604441471716813,-0.3012475643338053
0,5,8,-8.0,-0.627348784444522,-2.296513285131218
0,5,7,0.0,-2.652357504101139,-0.7548005937296368
0,5,7,1.0,-2.782998427948752,-0.4130358567588693
0,5,7,2.0,-2.5925894010914146,-0.3531396214861259
0,5,6,1.0,-4.3474183729995834,-1.5933180054394571
0,5,6,2.0,-4.289609495472444,-1.346090845661178
0,5,6,3.0,-4.708342831070643,-1.1113266675182116
0,5,6,0.0,-4.842515992201392,-1.9717378847113232
0,5,5,-8.0,-7.91870036670479,-10.073782824045278
0,5,5,0.0,-8.356972566120254,-4.612884196304247
0,5,5,1.0,-7.805331710122514,-2.9970697348082336
0,5,4,-8.0,-12.630309175732501,-17.824516523559918
7,5,15,-16.0,-2.2524907118994e-09,-4.756759354954172e-08
6,5,15,-16.0,-4.1338214512015003e-08,-2.7530368640905345e-07
6,5,15,0.0,-7.302163511355626e-08,-3.268028932877713e-11
5,5,14,-7.0,-5.390051485148114e-06,-1.3139488097145808e-05
4,5,13,-8.0,-3.389490686167218e-05,-0.0002425527962464326
4,5,13,0.0,-0.000149305937297951,-2.873012088388899e-06
4,5,12,-7.0,-0.0006666680500051882,-0.0012813360370923928
3,5,12,-8.0,-0.0010976797572701403,-0.003684750074329053
3,5,12,-7.0,-0.001519146667063472,-0.004129385971602544
3,5,11,-6.0,-0.005184894170202914,-0.010676911533913794
3,5,11,-5.0,-0.005418033457219494,-0.004124686210134163
2,5,11,-4.0,-0.016224839844233212,-0.008029372150673895
2,5,11,-8.0,-0.009438954657309512,-0.030399313422523815
1,5,10,-8.0,-0.07217795060563917,-0.18965393177528445
1,5,10,-7.0,-0.1329421124059976,-0.1924546148468659
1,5,10,0.0,-0.1156673695612998,-0.024345701883947628
0,5,9,-8.0,-0.2649669144987348,-0.9119929666517705
0,5,9,-7.0,-0.9943311365997245,-1.4184696469193936
0,5,8,-6.0,-1.3602268916255777,-2.0463329197338864
7,0,15,0.0,0.1358095108184253,0.13546883330860637
7,0,15,-8.0,0.13580960729698366,0.13572511129359513
6,0,15,-8.0,0.13602305571459655,0.1360276470890688
6,0,14,0.0,0.13637886395071475,0.13579478675888326
6,0,14,-8.0,0.1362624213322838,0.1363302716444193
6,0,14,-7.0,0.1361699908219255,0.1355618266005842
5,0,14,-6.0,0.13633319332435903,0.1343704652912683
5,0,13,-5.0,0.13629105434280034,0.13038398738512463
5,0,13,-8.0,0.13766140220106005,0.1376236643365338
5,0,12,0.0,0.13831448250061948,0.13796015541959517
4,0,12,-8.0,0.1377742015490029,0.1366021439663195
4,0,12,0.0,0.13735505693386887,0.13781263652670778
4,0,11,1.0,0.139430615354034,0.13949944810335227
4,0,11,-8.0,0.13949619440504787,0.13810945781906067
4,0,11,0.0,0.13866783201590566,0.13976978771445153
3,0,11,-8.0,0.1349718119843465,0.13036820799297713
3,0,11,0.0,0.13141334741770014,0.13524240857964182
3,0,10,-8.0,0.1388151112203407,0.13184522651998468
3,0,10,0.0,0.1291920801000999,0.13697680663770545
3,0,9,0.0,0.1373938430396108,0.14539909120640562
3,0,9,1.0,0.14096957209368036,0.14403276733716344
2,0,9,-8.0,0.11857018228743436,0.10847107033799616
2,0,9,-7.0,0.10904428488278142,0.09727805466430162
2,0,8,-8.0,0.13500444285749136,0.12057517078263577
2,0,8,0.0,0.11067679294367572,0.13209751989817678
1,0,8,-8.0,0.06955365715100728,-0.0879872125967477
1,0,8,0.0,-0.06461022451110042,0.08852608122419564
1,0,7,-8.0,-0.010181868375339298,-0.17451809502388876
1,0,7,0.0,-0.008003304606241789,0.09993901028484761
1,0,7,1.0,-0.07952785782834834,0.09642096560880511
1,0,6,-8.0,-0.08019025653448583,-0.4773416408061196
0,0,6,-8.0,-0.9340216582228357,-2.0148789073727986
0,0,6,-7.0,-1.8814844241944617,-2.503590235457565
0,0,5,-6.0,-2.88080969950965,-4.290944833709091
0,0,5,-8.0,-2.149805813053383,-3.0881111846891143
6,5,15,-7.0,-1.6220611943586648e-07,-1.9044002119297353e-07
5,5,14,0.0,-1.2889723174373215e-05,0.0
5,5,13,1.0,-2.309045966783962e-05,0.0
4,5,11,2.0,-0.0017687196183554551,-2.0977766561518525e-05
4,5,11,0.0,-0.0019973398447049083,-7.410858527932582e-05
3,5,10,1.0,-0.023951029423485322,-0.0017816596393511544
3,5,9,-8.0,-0.033391164268718514,-0.07736003425338228
2,5,8,-8.0,-0.15865186071448792,-0.5981406397459398
2,5,8,0.0,-0.5188431497920187,-0.132244494194153
2,5,8,1.0,-0.5326212653271685,-0.08603623932232875
2,5,8,2.0,-0.41523619614516255,-0.04409626441640463
1,5,7,-8.0,-1.2667730173428033,-1.9281709826529827
1,5,7,1.0,-1.6499909536129143,-0.5422484040180584
2,5,7,2.0,-1.2806739486911636,-0.15543023459087954
2,5,7,3.0,-1.3421151428543898,-0.09399022521181642
2,5,6,4.0,-2.5910814480120568,-0.34098868684564443
1,5,6,-8.0,-2.6637609990555147,-3.37737060651682
1,5,6,0.0,-3.5216092330269797,-2.200064901415085
2,5,6,1.0,-2.505866967946413,-0.748045649838714
1,5,5,-8.0,-5.608606407541988,-7.809060577687502
1,5,5,-7.0,-5.9900387127134715,-7.853095303006689
1,5,5,0.0,-6.677477133875573,-4.609302636837437
7,4,15,1.0,-2.3092749802794758e-07,-5.733056334426566e-10
7,4,15,2.0,-2.7589898967612777e-08,-1.885620882845783e-10
7,4,15,3.0,-5.807517482565368e-07,1.6639231154086224e-09
7,4,14,4.0,-8.130577089593722e-07,0.0
7,4,14,-8.0,-2.2523782333529004e-07,-5.162904368165686e-06
7,4,14,0.0,-3.3530918585480473e-06,0.0
7,4,14,1.0,-1.8709454333542899e-06,0.0
7,4,13,0.0,-8.73362953060467e-06,0.0
6,4,13,-8.0,-1.757364922950092e-05,-6.283581303089013e-05
6,4,13,-7.0,-1.9644953766677693e-05,-6.855481260232542e-05
6,4,12,-8.0,-4.281272098088255e-05,-9.314255001635627e-05
6,4,12,0.0,-0.00010506409660718924,5.674507405469934e-07
6,4,12,1.0,-0.00013737142023475683,4.164614610740215e-07
5,4,12,-8.0,-0.00014085187712611257,-0.0005806582615118621
5,4,11,-8.0,-0.000610911384893806,-0.001988569164155745
5,4,11,0.0,-0.0020002724621092315,1.300230279101333e-05
5,4,11,1.0,-0.0006423282000568935,9.740918858314324e-06
5,4,11,2.0,-0.0017292586255919637,8.212406352816173e-06
5,4,10,0.0,-0.004655564187212588,3.000783854301883e-05
5,4,10,1.0,-0.0039120008040278865,2.8536511175751182e-05
5,4,10,-8.0,-0.0021119778617495542,-0.006363825889848645
5,4,9,2.0,-0.011944278180764762,5.2921156713148965e-05
5,4,9,3.0,-0.01926931383228713,4.864701270157404e-05
5,4,9,4.0,-0.007994982032331302,4.824282751215718e-05
5,4,9,-8.0,-0.006298651161611433,-0.029370630949803286
4,4,8,-8.0,-0.06664830753321235,-0.1857136590064449
4,4,8,-7.0,-0.1548621416552778,-0.23744355736798123
4,4,8,-6.0,-0.16010797848862332,-0.22818290088382878
4,4,7,-5.0,-0.3799941565478667,-0.2395017575050662
3,4,7,-8.0,-0.3905816994199815,-1.0103824665392858
3,4,7,0.0,-1.3072529023726653,-0.3357148357743236
3,4,6,-8.0,-1.5931043312808735,-2.9358142711328443
2,4,6,-8.0,-2.975519984111524,-3.756387014679794
2,4,6,0.0,-3.4443131935031364,-1.615459460383452
2,4,6,1.0,-4.206119384206346,-1.5242895394414964
2,4,5,2.0,-7.394779744011679,-3.2145292709360493
2,4,5,3.0,-7.831324956125661,-2.6659442427012063
2,4,5,4.0,-7.48278270675725,-2.6948718860640954
3,4,5,5.0,-4.83843606987214,-1.15386845151746
2,4,5,-8.0,-6.530980431816271,-7.789711905104439
2,4,4,0.0,-12.988464781443348,-8.781387049254434
2,4,4,1.0,-13.352120380992437,-8.65488457066156
2,4,4,-8.0,-11.791676354617042,-13.491939310636951
1,4,3,-8.0,-19.133665744203302,-21.920628513034
1,4,3,0.0,-19.893851435394282,-18.218816447664093
7,2,15,1.0,-2.017896494406608e-07,-1.1203935358078248e-08
7,2,15,-8.0,-3.94815615237819e-08,-1.748652998852529e-07
6,2,15,-8.0,-2.7300834281463473e-07,-8.441802135326209e-07
6,2,15,-7.0,-5.404153680172331e-07,-2.015411939218115e-06
6,2,14,-8.0,-3.8046575125289943e-07,-3.6445526209707623e-06
5,2,14,-8.0,-2.4409413580753437e-06,-7.437342032545883e-06
5,2,14,-7.0,-6.293954667813614e-06,-2.072608071910535e-05
5,2,14,0.0,-7.616167761533525e-06,-6.60688693765677e-07
5,2,13,-8.0,-8.574863634527016e-06,-4.0002298324406886e-05
5,2,13,0.0,-2.191307653458129e-05,-2.404448108480033e-06
4,2,13,-8.0,-5.731425821197213e-05,-0.00016138099725520935
4,2,13,0.0,-0.00010581715648525839,-2.274661603835964e-05
4,2,12,-8.0,-0.00012061225278435068,-0.0002498656942278208
4,2,12,-7.0,-0.0002882730481264578,-0.000548790253536915
3,2,12,-8.0,-0.0003480631759205344,-0.0009523290525230942
3,2,11,-7.0,-0.002275820236323262,-0.0025359033796951732
3,2,11,-6.0,-0.0014255477392276345,-0.003530529595680694
3,2,11,-8.0,-0.0009126006034256643,-0.0025751732894396927
2,2,11,-8.0,-0.0022760398946081108,-0.012766636514981961
2,2,11,-7.0,-0.008200266050778624,-0.02232826827195975
2,2,10,-8.0,-0.005577038968565806,-0.03073503787773806
2,2,10,0.0,-0.014871726594567643,-0.002882826708768752
2,2,10,1.0,-0.015550154253668588,-0.0015282928622315155
1,2,9,-7.0,-0.168509214528794,-0.26945686371392424
1,2,9,-8.0,-0.08177938638222451,-0.33908337473650496
1,2,9,0.0,-0.22301249970578474,-0.03572095129248547
1,2,8,1.0,-0.42737124336750887,-0.06424109398800029
1,2,8,2.0,-0.40459494867889834,-0.03031886540201569
1,2,8,-8.0,-0.167342208047737,-0.7273323130502553
0,2,8,-8.0,-0.8697413602159215,-1.45664881153493
0,2,7,-8.0,-2.861030149599471,-3.0386268436345327
0,2,7,0.0,-2.0385822701577685,-0.6529195741255666
0,2,7,1.0,-2.423724745110754,-0.40187045117756903
0,2,7,2.0,-2.1792186256971475,-0.26206575486650513
0,2,6,0.0,-4.366201753140549,-1.5831582657859102
0,2,6,1.0,-3.975898365395805,-1.2789564221038545
0,2,6,-8.0,-3.331429811460489,-6.081573797517205
6,4,14,-7.0,-8.527403552059677e-06,-1.8678680388332138e-05
5,4,14,-6.0,-2.3038357264843013e-05,-2.275394080922122e-05
5,4,13,1.0,-0.00023455915248896228,1.7201685171965662e-06
5,4,12,2.0,-0.0003579685927226823,2.578937535556607e-06
5,4,12,3.0,-0.00035444459340416547,1.1917717972399204e-06
4,4,12,-7.0,-0.0024773033046294134,-0.005646639398988836
4,4,11,-8.0,-0.001936744042830261,-0.009637520708187691
4,4,11,0.0,-0.00599885459907478,-0.00045985441708132655
4,4,11,1.0,-0.006804302229113795,-0.0002545291262052577
2,4,8,0.0,-1.0544254062787413,-0.4127548072716914
2,4,8,1.0,-0.8597959509720567,-0.2177849686444948
2,4,7,1.0,-1.8599737077252483,-0.6537259428058679
2,4,7,-8.0,-1.0239281556318482,-1.7828028369383122
2,4,7,0.0,-2.263019656157665,-0.8041141832507066
2,4,7,2.0,-1.7606727060344602,-0.4586588446012852
2,4,6,3.0,-3.621377803760351,-1.382950629940519
2,4,6,4.0,-3.787602936143239,-1.150723885708693
2,4,6,5.0,-3.995884658381781,-1.063340023578283
2,4,6,6.0,-4.174923437642795,-0.5140570063944824
2,4,5,0.0,-7.793288781017299,-4.094187871095933
1,4,5,-8.0,-7.240315314488311,-8.68762323524823
1,4,5,0.0,-9.094089947774721,-5.034443205136072
1,4,4,-8.0,-12.77158100764546,-15.320177439741823
1,4,4,0.0,-15.141101606825169,-10.929826841142804
1,4,4,1.0,-15.165164747168697,-9.209967324935386
0,4,3,-8.0,-20.101628714183178,-23.577999052996734
7,2,15,-16.0,-2.0589713492283474e-08,-1.4542118955019384e-07
6,2,15,-16.0,-1.6631882546140147e-07,-7.611398043645519e-07
5,2,15,-8.0,-1.2304091129499895e-06,-3.896082831533739e-06
5,2,14,1.0,-7.4044824016437866e-06,-4.2399982944351153e-07
5,2,14,2.0,-5.9927823213864225e-06,-8.038791070661105e-08
5,2,13,1.0,-2.352478804625733e-05,-1.342645139856552e-06
5,2,12,0.0,-6.149703905263498e-05,-1.4641478955076003e-05
5,2,12,-8.0,-1.865155924658032e-05,-0.00010757901006626941
5,2,12,1.0,-5.7096384503312e-05,-1.1659281504262935e-05
5,2,12,2.0,-6.770048020735186e-05,-3.2555084007977725e-06
5,2,11,3.0,-0.00030349348538258883,-6.956486108671326e-06
5,2,11,4.0,-0.0002650684923017597,-8.2300448972161e-06
5,2,11,5.0,-0.0002208019451522846,-3.7081703381080485e-06
5,2,11,-8.0,-0.0001444357366420471,-0.0005551293881537864
5,2,11,0.0,-0.00030519141373621864,-3.899876082837518e-05
5,2,10,1.0,-0.0008730744159975199,-0.0001517037012770611
5,2,10,2.0,-0.0008462703408993733,-7.651787803986228e-05
5,2,10,-8.0,-0.0003498024114364339,-0.000875086480281001
5,2,10,0.0,-0.0010196641337971318,-0.0001639909101306176
4,2,9,-8.0,-0.002273346365782876,-0.0076962894271714434
4,2,9,0.0,-0.00700218325736032,-0.0017010136937525805
